game_id,value
3886,Gamebook: An Interactive Book of Board Games
3886,Miscellaneous Game Compilation
3886,Nine Man Morris and The King & The Knights
3886,Play the Game
3886,The Reliquary Collection
3886,Schöne alte Spiele
3886,Verkade spel
3935,"Acre: Richard Lionheart's Siege, 1191"
3935,"Lille: The Classic Vauban Siege, 1708"
3935,"Sevastopol: The First Modern Siege, 1854-55"
3935,"Tyre: Alexander's Siege and Assault, 322 BC"
3937,Miro
3937,Mondrian
3937,Springer
3939,Away Across
3939,High Finance
3939,Invasion
3939,Run for President
3939,Target Number
3939,Travels
3955,BANG! 10th Anniversary
3955,BANG! Dynamite Box
3955,BANG! The Bullet!
3955,Wanted! Dead or Alive
3965,"Traveller: The Classic Games, Games 1-6+"
3983,Abbott's New Card Games
4068,Big Deal Card Games
4085,Basic 3
4112,The Book of Classic Board Games
4132,Great Board Games
4148,Ancient Board Games
4180,Pizza Wars & Pizza Wars Imperium
4230,La Belle Alliance: The Battle of Waterloo
4230,Ligny: The Incomplete Victory
4230,Quatre Bras: Stalemate on the Brussels Road
4230,Wavre: The Lost Opportunity
4252,Basic 3
4317,"Traveller: The Classic Games, Games 1-6+"
4385,All My Diamonds
4385,Blue and Gray
4385,Bowling Solitaire
4385,Can't Stop Express
4385,Card Baseball
4385,Change Change
4385,Color Gin
4385,Crossings
4385,Cups
4385,Cutting Corners
4385,Focus
4385,Haggle
4385,Hekaton
4385,Hold that Line
4385,Knight Chase
4385,LAP
4385,Last Word
4385,Lines of Action
4385,Mate
4385,Mini Golf
4385,Network
4385,The No Game
4385,Origins of World War I
4385,Osmosis
4385,Paks
4385,Paper Boxing
4385,Patterns
4385,Patterns II
4385,Plank
4385,Poke
4385,Property
4385,Skedoodle
4385,SLAM!
4385,Suit Yourself
4385,Take it Away
4385,Three Musketeers
4385,Triad
4385,Le Truc
4385,Wu Hsing
4385,Zetema
4386,The 15 Greatest Board Games in the World
4386,AGON: 24 táblajáték a nagyvilágból
4386,The Boardgame Book
4386,The Book of Classic Board Games
4431,Spiele-Box
4505,The Fool's Journey
4519,Luck
4564,"Antietam: The Bloodiest Day, 17 September 1862"
4564,"Cemetery Hill: The Battle of Gettysburg, 1-3 July, 1863"
4564,"Chickamauga: The Last Victory, 20 September 1863"
4564,"Shiloh: The Battle for Tennessee, 6-7 April, 1862"
4583,Play Winning Card Games For Three
4656,Angel Chess
4792,Porsta
4848,"Battle of the Wilderness: Gaining the Initiative, May 5-6, 1864"
4848,"Chattanooga: Gateway to Victory, Nov. 24-25, 1863"
4848,"Fredericksburg: The Union Repulsed, Dec. 13, 1862"
4848,"Hooker and Lee: The Battle of Chancellorsville, May 2-3, 1863"
4853,Five Famous Favorites
4902,Blankety Blank / The Price Is Right: Gameshow Duo
5012,Snits!
5077,Lasca & Caos
5136,The 15 Greatest Board Games in the World
5168,AGON: 24 táblajáték a nagyvilágból
5168,The Boardgame Book
5205,Ogre / G.E.V.
5206,Ogre / G.E.V.
5217,Abbott's New Card Games
5242,The 15 Greatest Board Games in the World
5432,The Boardgame Book
5432,Es läuft die Zeit... wir laufen mit!
5432,Mein Friedberg Spiel
5432,Miscellaneous Game Compilation
5432,Play the Game
5463,Mein Friedberg Spiel
5484,Great Medieval Battles: Four Battles from the Middle Ages
5509,Spicy Dice
5636,Chief Herman's Holiday Fun Pack
5650,Miscellaneous Game Compilation
5677,Westwall: Four Battles to Germany
5770,Meine große Obstgarten Spielesammlung
5811,The Baton Races of Yaz
5811,File 13
5811,Food Fight
5811,Hnefatafl
5811,Ringside
5811,Search for the Emperor's Treasure
5855,Wit
5873,Poker Suite
5960,The Comprehensive Guide to Board Wargaming
6045,Alexandros and I Am Spartacus!
6089,Financier
6089,The Great Races
6089,Oil Strike!
6089,Pay Off
6089,Spy!
6121,AGON: 24 táblajáték a nagyvilágból
6121,The Boardgame Book
6121,Gamebook: An Interactive Book of Board Games
6215,StarForce Trilogy
6249,Alhambra: Big Box
6249,Alhambra: Big Box (Second Edition)
6249,Alhambra: Family Box
6249,Alhambra: Mega Box
6251,Arnhem: Defiant Stand Master Set
6282,"Traveller: The Classic Games, Games 1-6+"
6360,Blue & Gray: Four American Civil War Battles
6360,Conflicts in American History: The Civil War – Module 1
6474,de Bono: Two Smart Games
6475,de Bono: Two Smart Games
6504,Ace of Aces: Wingleader Deluxe Boxed Set
6607,Munchkin Fu (1+2)
6644,"Cambio y Bolsa, Mercado, y Miau"
6688,Play Winning Card Games For Three
6710,Luck Plus / O'NO 99
6819,Mein Friedberg Spiel
6819,Play Winning Card Games For Three
6830,Playing With Pyramids
6862,Lasca & Caos
6873,Super-Letra-Mix
6885,Rebels & Redcoats: Volume III Compilation Edition
6887,Play Winning Card Games For Three
6896,MechWar 2
6915,"WWII Campaigns: 1940, 1941, and 1942"
6916,"WWII Campaigns: 1940, 1941, and 1942"
6918,"WWII Campaigns: 1940, 1941, and 1942"
6919,"Traveller: The Classic Games, Games 1-6+"
6955,New Tactical Games with Dice and Cards
7034,Fighter Pilot
7071,The G.A.S.L.I.G.H.T. Compendium
7142,Knight's cross of Iron
7157,Aero Flights
7157,Bagatelle
7157,Bl'nd P'g without any Eyes
7157,The Blue Bird
7157,Chutes and Ladders
7157,The Comic Game of the Great Exhibition of 1851
7157,The Cottage of Content
7157,The Day's Doings of a Little Mouse: An Amusing Game for Learning French
7157,The Diver's Luck
7157,An Eccentric Excursion to the Chinese Empire
7157,Flip-O-Hoy
7157,French Military Game
7157,The Game of Crown and Anchor
7157,The Game Of Footer
7157,Game of Goose
7157,The Game of Twiddleums
7157,Halma
7157,Harlekin Game
7157,The Invasion of Europe: The Great War Game
7157,Jerome Park Steeplechase Game
7157,Jeu de la Révolution Française
7157,The Marathon Race
7157,Mount Everest
7157,The New & Favorite Game of Mother Goose and the Golden Egg
7157,The New Exciting Game of Golfo
7157,The New Game of Busy Bees
7157,The New Game of Human Life
7157,The New Game of Virtue Rewarded and Vice Punished
7157,Nine Men's Morris
7157,Pachisi
7157,Quartette
7157,Roarem Castle: A Game
7157,The Royal Pastime of Cupid or Entertaining Game of the Snake
7157,Russia versus Turkey
7157,Scouting
7157,Siege of Paris
7157,Sinnet
7157,Spyrol
7157,The Tailless Donkey
7157,Wallis's New Game of Universal History and Chronology
7157,Whirlpool
7158,Across the Continent
7158,The Amusing Game of Innocence Abroad
7158,The Amusing Game of Kilkenny Cats
7158,Bing Crosby's Game: Call Me Lucky
7158,The Bonzo Chase
7158,Cash: Honesty is the Best Policy
7158,Cat and Mice
7158,Checkers
7158,Chivalry
7158,Eddie Cantor's Game: Tell It to the Judge
7158,Flying Squad
7158,Fox and Geese
7158,Game of Baseball
7158,The Game of District Messenger Boy
7158,Game of Goosey Gander
7158,The Game of Playing Department Store
7158,The Game of the North Pole
7158,The Good Old Aunt!
7158,Hendrik Van Loon's Wide World Game
7158,Hopalong Cassidy Game
7158,Little Shoppers
7158,The Lone Ranger Game
7158,The Lucky Race Game
7158,The Man in the Moon
7158,The Mansion of Happiness
7158,Mickey Mouse Coming Home Game
7158,The Motor Carriage Game
7158,Office Boy
7158,Pachisi
7158,Pank-A-Squith
7158,Peter Rabbit's Race Game
7158,The Popular Game of Broadway
7158,The Race for the Cup
7158,Radio Game
7158,Round the World with Nellie Bly
7158,Sky Raiders
7158,The Strand War Game
7158,The Susceptibles
7158,A Trip With Phoebe Snow
7158,A Voyage Through the Clouds
7158,Winnie the Pooh
7158,The Yale-Harvard Game
7159,Ad Elta Stelpur
7159,Alquerque
7159,Asalto
7159,Backgammon
7159,Bizingo
7159,Checkers
7159,Chess
7159,Chinese Checkers
7159,Chutes and Ladders
7159,Conspirateurs
7159,Cows and Leopards
7159,Craps
7159,Dablot Prejjesne
7159,Duodecim Scriptorum
7159,Fanorona
7159,Faro
7159,Fighting Serpents
7159,Fox and Geese
7159,Gala
7159,The Game of Crown and Anchor
7159,Game of Goose
7159,Go
7159,Halma
7159,The Hare and the Tortoise
7159,Hounds and Jackals: Game of the Pharaohs
7159,Hyena
7159,Konane
7159,Lau Kati Kata
7159,Mu Torere
7159,Nine Men's Morris
7159,Pachisi
7159,Patolli
7159,Perudo
7159,Pope Joan
7159,Puluc
7159,Queen's Guard
7159,Rebels
7159,Ringo
7159,Rithmomachy
7159,Seega
7159,Senet
7159,Shut the Box
7159,Siege of Paris
7159,Sixteen Soldiers
7159,Snail
7159,Solitaire
7159,Sugoroku
7159,Surakarta
7159,Tablan
7159,Tablut
7159,Up To Klondyke
7159,Xiangqi
7159,Yut Nori
7159,Zon Ahl
7204,The 15 Greatest Board Games in the World
7229,Swap
7316,National Geographic: Rock & Mineral Game Set
7378,Winning Ways for Your Mathematical Plays
7450,Winning Ways for Your Mathematical Plays
7476,New Tactical Games with Dice and Cards
7682,Animal Safari 3 in 1
7682,Dr. Seuss: 3 Terrific Card Games!
7682,Kidz Cardz 4 Favorite Card Games
7688,Dr. Seuss: 3 Terrific Card Games!
7688,National Geographic: Rock & Mineral Game Set
7723,PRESTAGS Master-Pack
7739,World in Flames Collector's Edition Super Deluxe
7749,The Eastern Front: 1914-1917
7750,The Eastern Front: 1914-1917
7774,"Traveller: The Classic Games, Games 1-6+"
7779,Hearts Of Oak: The Battle of the Atlantic 1940-1944
7786,Advanced Fighter Combat
7786,Basic Fighter Combat Manual
7795,Modern Battles II: Four Contemporary Conflicts
7803,Luck Plus / O'NO 99
7873,Alphabet Soup
7873,Fuzzy Math
7877,Early Years
7904,Early Years
8036,PRESTAGS Master-Pack
8070,"The Brusilov Offensive: Imperial Russia's Last Campaign, 1916"
8070,"Caporetto, 1917: Catastrophe for Italy"
8070,"Serbia/Galicia: Austria-Hungary at War, 1914"
8070,"Von Hindenburg in Poland: The Warsaw-Lodz Campaign, 1914"
8081,Dr. Seuss 3 Games in ONE!
8098,Jungle speed + Jungle speed électronique
8098,Jungle Speed: Deluxe
8098,Jungle Speed: Édition Luxe
8106,Dr. Seuss 3 Games in ONE!
8122,The Boardgame Book
8122,"Generic Board ""Square"" Set"
8133,Solve the Mystery
8222,Spank the Monkey (Second Edition)
8383,Freiburg: 3-9 August 1644 – Conquest of the Rhine Valley
8383,Lützen: 16 November 1632 – Gustavus Adolphus' Last Battle
8383,Nordlingen: 6 September 1634 – Triumph of the Imperialists
8383,Rocroi: 19 May 1643 – The End of Spanish Ascendancy
8436,MechWar 2: Red Star / White Star Modern Mechanized Combat in Europe
8436,MechWar 2: Suez to Golan
8509,PRESTAGS Master-Pack
8533,Super Deluxe Quintillions
8669,Psychos & Slashers: Deluxe Set
8679,World in Flames Collector's Edition Super Deluxe
8706,Caribbean Star
8706,Colossus
8706,Dead & Breakfast
8706,Dork Wanderings
8706,Fight the Power
8706,Graveyard Shift
8706,Herman's Castle
8706,Lamarckian Poker
8706,Nickie's Castle
8706,Putwoody's Castle
8706,Queensland
8706,Seven-Handed Poker
8743,Island War: Four Pacific Battles
8744,Island War: Four Pacific Battles
8745,Island War: Four Pacific Battles
8746,Island War: Four Pacific Battles
8747,Modern Battles: Four Contemporary Conflicts
8748,Modern Battles: Four Contemporary Conflicts
8749,Modern Battles: Four Contemporary Conflicts
8751,Modern Battles: Four Contemporary Conflicts
8759,The Russo-Japanese War
8760,The Russo-Japanese War
8761,Port Arthur
8761,Tsushima
8789,Olympia 1988
8998,Taboo Junior / Outburst Jr
9060,Tactic Blue
9151,"Bastogne: The Desperate Defense, December 1944"
9151,A Bridge Too Far: Arnhem (alternate)
9151,"Hurtgen Forest: Approach to the Roer, November 1944"
9151,"Remagen: Bridgehead on the Rhine, March 1945"
9189,Four Battles of Army Group South
9209,Ticket to Ride: 10th Anniversary
9220,Saboteur Gold
9220,Saboteur: The Mother Lode Bonus Pack
9251,Classic Card Game Compendium
9319,Sixty-two Dice Games
9385,AGON: 24 táblajáték a nagyvilágból
9385,"Wali, Yoté, Le Furet"
9386,Icehouse: The Martian Chess Set
9386,Playing With Pyramids
9386,Pyramid Arcade
9446,Blue Moon Legends
9577,Basic 3
9587,Briscola
9587,Scopa
9609,War of the Ring Collector's Edition
9629,Playing With Pyramids
9736,Four Battles in North Africa
9851,The Boardgame Book
9973,Four Battles in North Africa
10167,Zombies!!! Ultimate Collector's Box
10213,AGON: 24 táblajáték a nagyvilágból
10213,The Boardgame Book
10213,The Book of Classic Board Games
10213,Donald Duck Big Game Box
10213,Giant 30 Game Cube
10213,Great Board Games
10293,El Club de la Aventura
10301,Napoleon at War: Four Battles
10502,Sixty-two Dice Games
10610,Modern Battles II: Four Contemporary Conflicts
10611,Modern Battles II: Four Contemporary Conflicts
10713,Chief Herman's Next Big Thing
10799,Animal Safari 3 in 1
10799,Kidz Cardz 4 Favorite Card Games
10799,Russell's Famous Card Games Children's Library
10815,The Boardgame Book
10815,Mensa Word & Number Puzzle Pack
10904,Octagons
10973,600
10973,Criss-Cross
10973,Katego
10996,Icehouse: The Martian Chess Set
11017,Dr. Seuss: 3 Terrific Card Games!
11017,Gra w Pana
11017,Kidz Cardz 4 Favorite Card Games
11054,"Cauldron: Battle of Gazala, May 1942"
11054,"Crusader: Battle for Tobruk, November 1941"
11054,"Kasserine: Baptism of Fire, February 1943"
11054,"Supercharge: Battle of El Alamein, October 1942"
11055,Modern Battles II: Four Contemporary Conflicts
11215,Dorado
11347,5 Quadrat
11347,Ancient Conflict Treasure Chest
11347,Ancient World Multi Game System
11347,The Boardgame Book
11347,The Reliquary Collection
11428,Supermarina I: The First Part of the Mediterranean War – Scenarios and Statistics for Command at Sea
11464,5 Quadrat
11464,AGON: 24 táblajáték a nagyvilágból
11464,The Boardgame Book
11464,Gamebook: An Interactive Book of Board Games
11481,Great Board Games
11499,PRESTAGS Master-Pack
11500,PRESTAGS Master-Pack
11508,Dice Games Properly Explained
11508,New Tactical Games with Dice and Cards
11510,Great Medieval Battles: Four Battles from the Middle Ages
11646,Card Games Around the World
11652,Great Board Games
11670,Russell's Famous Card Games Children's Library
11691,AGON: 24 táblajáték a nagyvilágból
11691,The Boardgame Book
11693,The Games We Played
11693,Great Board Games
11722,Great Board Games
11733,Punto
11753,Winning Ways for Your Mathematical Plays
11820,Spicy Dice
11821,3-4-2
11846,The Art of Siege
11855,Great Medieval Battles: Four Battles from the Middle Ages
11901,Giant 30 Game Cube
11901,Miscellaneous Game Compilation
11901,National Geographic: Rock & Mineral Game Set
11929,Giant 30 Game Cube
11988,Early Railways Collection
12043,Tuttiludi
12054,Arnhem: Defiant Stand Master Set
12194,Munchkin Beisst! 1+2
12218,The Art of Siege
12219,The Art of Siege
12230,The Art of Siege
12346,Geistertreppe / Nacht der Magier
12379,"The Brusilov Offensive: Imperial Russia's Last Campaign, 1916"
12379,"Serbia/Galicia: Austria-Hungary at War, 1914"
12426,Great Board Games
